event,x_pos,y_pos,z_pos,trk_index,trk_nr,event_trk_nr
2622,19.815209090591257,141.21915688904042,-17.0,1,0.0,2622.0_0.0
2623,145.04308497213017,86.85535923025105,0.0,1,0.0,2623.0_0.0
2623,139.20783649414767,105.83173403338355,-8.5,1,0.0,2623.0_0.0
2623,133.36561036545328,124.8067173753557,-17.0,1,0.0,2623.0_0.0
2624,24.617368452625893,127.6186839667602,0.0,1,0.0,2624.0_0.0
2624,43.06194741930157,124.14363955718534,-8.5,1,0.0,2624.0_0.0
2625,104.7544575187038,88.15260013604214,-8.5,1,0.0,2625.0_0.0
2625,109.82008838589738,142.82951966677004,-17.0,1,0.0,2625.0_0.0
2626,42.54445276646872,121.21313559443176,0.0,1,0.0,2626.0_0.0
2626,92.00418525018236,87.281353056732,-8.5,1,0.0,2626.0_0.0
2626,141.43732649842704,53.31748451075413,-17.0,1,0.0,2626.0_0.0
2627,119.897579792348,8.837971390459934,0.0,1,0.0,2627.0_0.0
2627,108.46910378301833,21.982926921696464,-8.5,1,0.0,2627.0_0.0
2627,97.01952485794617,35.11043007277652,-17.0,1,0.0,2627.0_0.0
2628,90.94575842406589,114.93210611031324,0.0,1,0.0,2628.0_0.0
2628,96.20470027934256,85.10290043829107,-8.5,1,0.0,2628.0_0.0
2628,101.45767914864471,55.26954762524868,-17.0,1,0.0,2628.0_0.0
2629,101.61832080765892,41.47688299996668,0.0,1,0.0,2629.0_0.0
2629,60.48461203368286,94.26239433836632,-8.5,1,0.0,2629.0_0.0
2629,19.350903733015866,147.03550487874787,-17.0,1,0.0,2629.0_0.0
2630,77.14077630824195,23.214639870169982,-8.5,1,0.0,2630.0_0.0
2630,23.965852528563243,13.183116651262996,-17.0,1,0.0,2630.0_0.0
2631,75.3232720182127,49.56812570881895,0.0,1,0.0,2631.0_0.0
2631,73.27164413347998,95.61413758867909,-8.5,1,0.0,2631.0_0.0
2631,71.19785677728463,141.65087531652182,-17.0,1,0.0,2631.0_0.0
2632,66.58494246224339,44.57695218370882,0.0,1,0.0,2632.0_0.0
2632,75.55214185620959,84.74291580603253,-8.5,1,0.0,2632.0_0.0
2633,15.316481558859406,97.3321683832201,0.0,1,0.0,2633.0_0.0
2633,72.750323579153,75.71553901530066,-8.5,1,0.0,2633.0_0.0
2633,130.193706802025,54.10788710289552,-17.0,1,0.0,2633.0_0.0
2634,117.4849703149322,52.41712378290577,0.0,1,0.0,2634.0_0.0
2634,81.38901330117231,73.06326598706339,-17.0,1,0.0,2634.0_0.0
2635,13.997046164016815,107.04918337497124,0.0,1,0.0,2635.0_0.0
2635,47.35710138142728,125.38419163915164,-8.5,1,0.0,2635.0_0.0
2635,80.73941472459427,143.72102060168547,-17.0,1,0.0,2635.0_0.0
2636,17.553761800238114,61.69418071902878,0.0,1,0.0,2636.0_0.0
2636,71.31473452212362,76.23069491489471,-8.5,1,0.0,2636.0_0.0
2636,125.07228992092584,90.76106254407424,-17.0,1,0.0,2636.0_0.0
2637,68.96871877903536,108.79995049098808,-8.5,1,0.0,2637.0_0.0
2637,100.98047788376832,147.7767591014634,-17.0,1,0.0,2637.0_0.0
2638,91.37768503502296,133.89244475611065,0.0,1,0.0,2638.0_0.0
2638,111.89037480393596,98.8860856164228,-8.5,1,0.0,2638.0_0.0
2638,132.38489643182788,63.86815075978357,-17.0,1,0.0,2638.0_0.0
2639,97.12150832591313,76.79494575566962,-8.5,1,0.0,2639.0_0.0
2639,134.9650769183102,14.37958784333805,-17.0,1,0.0,2639.0_0.0
2640,140.3957817340641,76.95732226452583,-8.5,1,0.0,2640.0_0.0
2640,136.85268750039708,87.0945324579968,-17.0,1,0.0,2640.0_0.0
2641,84.03662524301595,28.9432425551482,0.0,1,0.0,2641.0_0.0
2641,49.000119705175,109.74840001940524,-17.0,1,0.0,2641.0_0.0
2642,12.79768796538174,87.07992668386143,0.0,1,0.0,2642.0_0.0
2642,135.8641568893983,4.3864728500249655,-17.0,1,0.0,2642.0_0.0
2643,50.95213786669761,141.07651057726974,0.0,1,0.0,2643.0_0.0
2643,60.84169818770281,126.26911123492572,-8.5,1,0.0,2643.0_0.0
2643,70.74837318078208,111.48134372621128,-17.0,1,0.0,2643.0_0.0
2644,38.74660840029085,47.58133537773401,0.0,1,0.0,2644.0_0.0
2644,92.48159166340646,25.685808261982,-8.5,1,0.0,2644.0_0.0
2644,146.2139466149898,3.791478604937994,-17.0,1,0.0,2644.0_0.0
2645,124.1880680550874,140.29929013452096,0.0,1,0.0,2645.0_0.0
2645,126.88212748268896,132.32832150363328,-8.5,1,0.0,2645.0_0.0
2645,129.56584638953197,124.34481436916812,-17.0,1,0.0,2645.0_0.0
2646,53.85551219856024,55.96350583605829,-8.5,1,0.0,2646.0_0.0
2646,76.17707713976168,80.60608202761365,-17.0,1,0.0,2646.0_0.0
2647,33.67441385841131,56.397556043167135,-17.0,1,-1.0,2647.0_0.0
2648,57.45676992184696,85.89917946185692,0.0,1,0.0,2648.0_0.0
2648,75.72931012597087,98.48151075032428,-8.5,1,0.0,2648.0_0.0
2648,93.9872819882122,111.05559622109624,-17.0,1,0.0,2648.0_0.0
2649,55.77773886100398,58.631706417099686,0.0,1,0.0,2649.0_0.0
2649,115.58161014639612,143.17200193371693,-17.0,1,0.0,2649.0_0.0
2650,20.489632008515127,8.48859031366084,0.0,1,0.0,2650.0_0.0
2650,41.72773566472223,27.52849710955438,-8.5,1,0.0,2650.0_0.0
2650,62.9493812016028,46.58078513215517,-17.0,1,0.0,2650.0_0.0
2651,55.68729883228586,59.58137235767599,0.0,1,0.0,2651.0_0.0
2651,28.74850178936965,149.67853149271917,-17.0,1,0.0,2651.0_0.0
2652,89.38589321148609,143.78189553296008,0.0,1,0.0,2652.0_0.0
2652,51.8864563997978,93.77249574536076,-8.5,1,0.0,2652.0_0.0
2652,14.37446449702368,43.77018469527573,-17.0,1,0.0,2652.0_0.0
2653,126.99300555725678,42.95182664324554,0.0,1,0.0,2653.0_0.0
2653,68.41293728973721,54.07232415351369,-8.5,1,0.0,2653.0_0.0
2654,71.47629651209881,115.84397114521197,0.0,1,0.0,2654.0_0.0
2654,74.4878822998735,15.284552925161382,-17.0,1,0.0,2654.0_0.0
2655,46.679788172000215,87.5441325406577,0.0,1,0.0,2655.0_0.0
2655,33.39328816544637,119.88457505214716,-17.0,1,0.0,2655.0_0.0
2656,26.571290648074605,121.0828418876436,0.0,1,0.0,2656.0_0.0
2656,23.7997892728981,127.0423485015056,-8.5,1,0.0,2656.0_0.0
2656,21.0134226343959,132.98530096522543,-17.0,1,0.0,2656.0_0.0
2657,98.85260868316752,14.801893462610366,0.0,1,0.0,2657.0_0.0
2657,91.57033044896002,59.834581886787646,-8.5,1,0.0,2657.0_0.0
2658,127.64117145648582,29.881434901020448,0.0,1,0.0,2658.0_0.0
2658,79.8423231626359,62.73271412690661,-8.5,1,0.0,2658.0_0.0
2658,32.051209227793976,95.5858972419676,-17.0,1,0.0,2658.0_0.0
2659,78.31832328755064,50.79223245824968,0.0,1,0.0,2659.0_0.0
2659,79.46014731585645,45.75194613332657,-8.5,1,0.0,2659.0_0.0
2659,80.61825864975373,40.71049512725297,-17.0,1,0.0,2659.0_0.0
2660,18.30596568742213,70.96909052698668,-8.5,1,0.0,2660.0_0.0
2660,33.9228771704349,39.480658070003024,-17.0,1,0.0,2660.0_0.0
2661,49.61574436224487,120.85465376674485,0.0,1,0.0,2661.0_0.0
2661,44.7862475846848,108.73059201228584,-8.5,1,0.0,2661.0_0.0
2661,39.94383571828324,96.60277169308534,-17.0,1,0.0,2661.0_0.0
2662,40.30508250109598,62.98568585475786,0.0,1,0.0,2662.0_0.0
2662,54.06922507821088,49.449245675716085,-17.0,1,0.0,2662.0_0.0
2663,116.57574050824488,144.31934663065852,0.0,1,0.0,2663.0_0.0
2663,60.855033922691646,118.66726433852372,-8.5,1,0.0,2663.0_0.0
2663,5.11787985872096,93.03668908783,-17.0,1,0.0,2663.0_0.0
2664,19.158317326715757,78.70051584570766,0.0,1,0.0,2664.0_0.0
2664,16.595144624227956,80.87725050149633,-8.5,1,0.0,2664.0_0.0
2664,14.019611522339035,83.06389569254614,-17.0,1,0.0,2664.0_0.0
2665,125.6911769017942,113.44087761664072,0.0,1,0.0,2665.0_0.0
2665,97.68187821481744,20.91492177371228,-17.0,1,0.0,2665.0_0.0
2666,145.03245065883016,20.02193165953409,0.0,1,0.0,2666.0_0.0
2666,119.6038356557443,19.101836411358065,-8.5,1,0.0,2666.0_0.0
2666,94.16929687316826,18.152282540068526,-17.0,1,0.0,2666.0_0.0
2667,145.20322859459517,127.25749363348596,0.0,1,0.0,2667.0_0.0
2667,105.2598416295181,120.52340768712646,-8.5,1,0.0,2667.0_0.0
2668,11.695993817219838,91.240194637287,0.0,1,0.0,2668.0_0.0
2668,72.96218842916367,115.23187876629385,-8.5,1,0.0,2668.0_0.0
2669,112.0006190073764,59.34596285093662,0.0,1,0.0,2669.0_0.0
2669,44.997557770570765,148.49050861059257,-17.0,1,0.0,2669.0_0.0
2670,81.84347675833263,122.85319800832944,0.0,1,0.0,2670.0_0.0
2670,97.7248884041759,125.08661945648528,-8.5,1,0.0,2670.0_0.0
2670,113.60032946569588,127.31802620971912,-17.0,1,0.0,2670.0_0.0
2671,80.65210285277762,60.51561153738669,-8.5,1,0.0,2671.0_0.0
2671,56.95827293162156,79.38844838760338,-17.0,1,0.0,2671.0_0.0
2672,72.5035863936588,21.324082534847907,0.0,1,0.0,2672.0_0.0
2672,52.308186043146165,51.65602010247013,-8.5,1,0.0,2672.0_0.0
2672,32.10394162384722,82.01192503691999,-17.0,1,0.0,2672.0_0.0
2673,141.00721797313713,11.40424237469064,0.0,1,0.0,2673.0_0.0
2673,107.97036022570455,60.43040978159903,-8.5,1,0.0,2673.0_0.0
2673,74.92534282575305,109.47350019946676,-17.0,1,0.0,2673.0_0.0
2674,31.66086638267367,70.60217871789827,0.0,1,0.0,2674.0_0.0
2674,26.354945324295016,44.88133951647212,-8.5,1,0.0,2674.0_0.0
2674,21.06324315987514,19.15091008151951,-17.0,1,0.0,2674.0_0.0
2675,42.73003484448856,90.77070839977966,0.0,1,0.0,2675.0_0.0
2675,67.3520861371778,73.87729186595006,-8.5,1,0.0,2675.0_0.0
2675,91.94743224641697,56.99899815370795,-17.0,1,0.0,2675.0_0.0
2676,43.19777838701234,55.88691198109618,0.0,1,0.0,2676.0_0.0
2676,56.68988183130708,55.14687541820202,-8.5,1,0.0,2676.0_0.0
2677,0.7151708864266036,110.9257640359161,0.0,1,0.0,2677.0_0.0
2677,37.51830938056445,56.2523605334129,-8.5,1,0.0,2677.0_0.0
2677,74.3279616383201,1.580316950792345,-17.0,1,0.0,2677.0_0.0
2678,48.753224482924885,39.20243421034216,0.0,1,0.0,2678.0_0.0
2678,47.65817465953355,22.27635276881333,-17.0,1,0.0,2678.0_0.0
2679,78.31600498850231,73.77928946439316,0.0,1,0.0,2679.0_0.0
2679,66.27682813258538,107.59287851043575,-8.5,1,0.0,2679.0_0.0
2679,54.22983493067336,141.42506501885265,-17.0,1,0.0,2679.0_0.0
2680,139.99506175566526,26.22259181761947,0.0,1,0.0,2680.0_0.0
2680,97.99091680863326,82.82021154197493,-8.5,1,0.0,2680.0_0.0
2681,9.598910533528926,46.85674316280775,0.0,1,0.0,2681.0_0.0
2681,35.297269565653494,92.88561843551255,-8.5,1,0.0,2681.0_0.0
2682,43.72252893464455,117.07731895889124,0.0,1,0.0,2682.0_0.0
2682,64.96363729099403,131.0321027260639,-8.5,1,0.0,2682.0_0.0
2682,86.20253771882417,144.97852856008285,-17.0,1,0.0,2682.0_0.0
2683,110.2486773401959,47.3140189488852,0.0,1,0.0,2683.0_0.0
2683,114.67750246225818,51.54925907457583,-8.5,1,0.0,2683.0_0.0
2683,119.10182303090464,55.788795043570005,-17.0,1,0.0,2683.0_0.0
2684,146.07578034884875,42.234493855120895,0.0,1,0.0,2684.0_0.0
2684,88.92809097186515,54.195579903274464,-8.5,1,0.0,2684.0_0.0
2685,32.231317126882054,124.72079128128316,0.0,1,0.0,2685.0_0.0
2685,65.43528720665596,94.99104995062083,-8.5,1,0.0,2685.0_0.0
2686,4.8093011293073324,108.50859441323809,0.0,1,0.0,2686.0_0.0
2686,57.45163502833391,71.44523900305587,-8.5,1,0.0,2686.0_0.0
2687,67.48032990996377,80.09146043466434,0.0,1,0.0,2687.0_0.0
2687,104.46712718997058,86.44841477371138,-8.5,1,0.0,2687.0_0.0
2688,29.439412947040516,110.05388265967758,0.0,1,0.0,2688.0_0.0
2688,73.839779057081,117.64820586850664,-8.5,1,0.0,2688.0_0.0
2688,118.2325971945973,125.2458311366998,-17.0,1,0.0,2688.0_0.0
2689,42.4125803093861,7.8394710958184115,0.0,1,0.0,2689.0_0.0
2689,105.18047038968456,130.03734920247112,-17.0,1,0.0,2689.0_0.0
2690,79.14389253979343,27.70240206783115,0.0,1,0.0,2690.0_0.0
2690,47.30915015766523,61.05336265464388,-8.5,1,0.0,2690.0_0.0
2690,15.465379243100305,94.3782721765782,-17.0,1,0.0,2690.0_0.0
2691,137.48099549502282,21.70134832492789,0.0,1,0.0,2691.0_0.0
2691,88.41720417786523,14.675247891536046,-8.5,1,0.0,2691.0_0.0
2691,39.33797071980027,7.656401167255929,-17.0,1,0.0,2691.0_0.0
2692,0.5015444808262747,117.64568780511972,0.0,1,0.0,2692.0_0.0
2692,60.53143115992634,112.0367631562468,-8.5,1,0.0,2692.0_0.0
2692,120.54910043843248,106.43948586342368,-17.0,1,0.0,2692.0_0.0
2693,39.54923194950632,60.91176742922864,-8.5,1,0.0,2693.0_0.0
2693,69.13886882130011,19.376650670508685,-17.0,1,0.0,2693.0_0.0
2694,18.921092307886635,83.3078926308503,0.0,1,0.0,2694.0_0.0
2694,46.75267907865105,90.11313464909269,-8.5,1,0.0,2694.0_0.0
2694,74.6156001305232,96.913931175034,-17.0,1,0.0,2694.0_0.0
2695,120.6180000037638,8.084124224612603,0.0,1,0.0,2695.0_0.0
2695,103.99925758917388,61.79080977995494,-8.5,1,0.0,2695.0_0.0
2695,87.3779626713704,115.51302117796811,-17.0,1,0.0,2695.0_0.0
2696,40.01746094217605,49.57450532083328,0.0,1,0.0,2696.0_0.0
2696,85.18722802981269,87.09966044094071,-8.5,1,0.0,2696.0_0.0
2696,130.33945277715262,124.62306310088776,-17.0,1,0.0,2696.0_0.0
2697,108.19227595842862,141.9978233191804,0.0,1,0.0,2697.0_0.0
2697,83.22498777805804,99.8775534791741,-8.5,1,0.0,2697.0_0.0
2697,58.251274043266925,57.78177859396387,-17.0,1,0.0,2697.0_0.0
2698,91.170918293755,12.09040195609523,0.0,1,0.0,2698.0_0.0
2698,99.59415625497584,13.57168786103148,-8.5,1,0.0,2698.0_0.0
2698,108.00052561615728,15.028184408810905,-17.0,1,0.0,2698.0_0.0
2699,84.34523603002172,93.42484958695375,-8.5,1,0.0,2699.0_0.0
2699,18.989275378638027,83.5555716094674,-17.0,1,0.0,2699.0_0.0
2700,84.86474033658888,145.6149564903874,0.0,1,0.0,2700.0_0.0
2700,95.64157436965009,93.8014794076454,-8.5,1,0.0,2700.0_0.0
2700,106.4238924535439,41.98653404250445,-17.0,1,0.0,2700.0_0.0
2701,7.638205302975036,3.31639315724848,0.0,1,0.0,2701.0_0.0
2701,32.33687581405096,70.1716958100363,-8.5,1,0.0,2701.0_0.0
2702,77.21401381169123,146.21093636650403,0.0,1,0.0,2702.0_0.0
2702,68.55083451137799,127.3712381039909,-8.5,1,0.0,2702.0_0.0
2702,59.89173520204491,108.51258503345028,-17.0,1,0.0,2702.0_0.0
2703,78.62831698632534,143.37810250125028,0.0,1,0.0,2703.0_0.0
2703,54.045506497164425,128.36073678059242,-8.5,1,0.0,2703.0_0.0
2703,29.43946378616378,113.33204592798454,-17.0,1,0.0,2703.0_0.0
2704,79.02416185346229,3.877593356753093,0.0,1,0.0,2704.0_0.0
2704,60.04383029135702,8.702941755926565,-8.5,1,0.0,2704.0_0.0
2704,41.06960377527003,13.520827952268114,-17.0,1,0.0,2704.0_0.0
2705,104.8002799892874,70.0086860440804,0.0,1,0.0,2705.0_0.0
2705,53.61796562860632,94.93837998388388,-8.5,1,0.0,2705.0_0.0
2705,2.438350829404912,119.88349852560144,-17.0,1,0.0,2705.0_0.0
2706,112.25915653614032,50.310585471165645,0.0,1,0.0,2706.0_0.0
2706,107.32913480142442,28.72541874743205,-8.5,1,0.0,2706.0_0.0
2706,102.38204665831178,7.114548125396506,-17.0,1,0.0,2706.0_0.0
2707,3.769199016350111,119.05325614909748,0.0,1,0.0,2707.0_0.0
2707,4.108550303793336,130.04377096051854,-8.5,1,0.0,2707.0_0.0
2707,4.44505986952966,141.0383459281771,-17.0,1,0.0,2707.0_0.0
2708,34.140717473733154,80.2849663469065,0.0,1,0.0,2708.0_0.0
2708,67.70485796126059,87.75072454138459,-8.5,1,0.0,2708.0_0.0
2708,101.2798436597974,95.20276118535934,-17.0,1,0.0,2708.0_0.0
2709,125.78820799691844,140.12333912410318,0.0,1,0.0,2709.0_0.0
2709,88.85033110561007,126.87140681464663,-8.5,1,0.0,2709.0_0.0
2709,51.91699846748347,113.59795458010218,-17.0,1,0.0,2709.0_0.0
2710,140.58834855093292,61.03925055202722,0.0,1,0.0,2710.0_0.0
2710,100.29207846503286,77.76952955340873,-8.5,1,0.0,2710.0_0.0
2710,59.99353920547504,94.48699154662692,-17.0,1,0.0,2710.0_0.0
2711,56.13816275391764,83.57418694079608,0.0,1,0.0,2711.0_0.0
2711,46.21665949448621,63.03536337931978,-8.5,1,0.0,2711.0_0.0
2711,36.28474948932384,42.50815688458346,-17.0,1,0.0,2711.0_0.0
2712,23.022870322428425,111.65765733770328,-8.5,1,0.0,2712.0_0.0
2712,15.783597870043282,122.35444855524916,-17.0,1,0.0,2712.0_0.0
2713,87.39057443991857,85.17698521274124,-8.5,1,0.0,2713.0_0.0
2713,110.67013350057708,142.1097015758253,-17.0,1,0.0,2713.0_0.0
2714,37.289541520620816,129.70480528334724,0.0,1,0.0,2714.0_0.0
2714,34.67872616647103,106.2650887215688,-8.5,1,0.0,2714.0_0.0
2714,32.077916318146315,82.82073122994674,-17.0,1,0.0,2714.0_0.0
2715,90.67957086017827,80.59686065396573,0.0,1,0.0,2715.0_0.0
2715,115.54278286961232,115.02942442433746,-8.5,1,0.0,2715.0_0.0
2715,140.39505494527342,149.472209214174,-17.0,1,0.0,2715.0_0.0
2716,104.92834478496714,140.9163184611269,0.0,1,0.0,2716.0_0.0
2716,80.06369777180625,95.59929124395616,-8.5,1,0.0,2716.0_0.0
2716,55.22158998126422,50.29244387571183,-17.0,1,0.0,2716.0_0.0
2717,74.5791816500786,22.769244220354867,0.0,1,0.0,2717.0_0.0
2717,111.78829545305176,77.81062762003302,-8.5,1,0.0,2717.0_0.0
2717,149.00130626477522,132.8628022320541,-17.0,1,0.0,2717.0_0.0
2718,47.02889626499044,88.62677045527738,0.0,1,0.0,2718.0_0.0
2718,148.13590412133246,42.578036939143615,-17.0,1,0.0,2718.0_0.0
2719,16.87653765327453,37.26615570448791,0.0,1,0.0,2719.0_0.0
2719,48.4132737141368,91.22090288876316,-8.5,1,0.0,2719.0_0.0
2719,79.97865660043719,145.1833886033523,-17.0,1,0.0,2719.0_0.0
2720,33.05624799780169,11.553343334097296,0.0,1,0.0,2720.0_0.0
2720,45.757053894516176,77.99886937937424,-8.5,1,0.0,2720.0_0.0
2720,58.47727617968144,144.4378826933954,-17.0,1,0.0,2720.0_0.0
2721,65.41854034266521,88.23180478312034,-8.5,1,0.0,2721.0_0.0
2721,70.93701011070434,112.6570918534249,-17.0,1,0.0,2721.0_0.0
2722,59.702499033831394,122.98013839991792,-8.5,1,0.0,2722.0_0.0
2722,26.18681143762399,109.75566929213592,-17.0,1,0.0,2722.0_0.0
2723,149.52355074183987,18.55066703452906,0.0,1,0.0,2723.0_0.0
2723,95.86773815412268,59.47751622120695,-8.5,1,0.0,2723.0_0.0
2724,85.29802980733515,81.91512168820975,0.0,1,0.0,2724.0_0.0
2724,69.4487247263813,45.87665227271291,-8.5,1,0.0,2724.0_0.0
2724,53.59035522087345,9.848169418547725,-17.0,1,0.0,2724.0_0.0
2725,78.16202929697303,134.9278968984611,0.0,1,0.0,2725.0_0.0
2725,109.61966008771252,122.17700206178816,-8.5,1,0.0,2725.0_0.0
2725,141.09611045003848,109.42980960794604,-17.0,1,0.0,2725.0_0.0
2726,9.771507671465251,12.919316968976815,0.0,1,0.0,2726.0_0.0
2726,12.721786122808108,43.53337358748061,-8.5,1,0.0,2726.0_0.0
2726,15.67533887953472,74.13683927558584,-17.0,1,0.0,2726.0_0.0
2727,141.14520660880223,57.60445714954474,0.0,1,0.0,2727.0_0.0
2727,75.55746552541129,92.1833543367328,-8.5,1,0.0,2727.0_0.0
2727,9.9750008858304,126.76247315318264,-17.0,1,0.0,2727.0_0.0
2728,37.13342607653375,140.80309020402413,0.0,1,0.0,2728.0_0.0
2728,92.2423739730079,129.23618301151257,-8.5,1,0.0,2728.0_0.0
2728,147.36914582777175,117.67289259673504,-17.0,1,0.0,2728.0_0.0
2729,3.034965674836944,61.81309216752184,0.0,1,0.0,2729.0_0.0
2729,57.22204324199388,53.36063382719878,-8.5,1,0.0,2729.0_0.0
2729,111.42392668937536,44.89814749029012,-17.0,1,0.0,2729.0_0.0
2730,85.73650522402603,59.69371310475427,-8.5,1,-1.0,2730.0_0.0
2731,128.72266056647962,54.66697234752035,-8.5,1,0.0,2731.0_0.0
2731,143.80705894177717,97.22558600945509,-17.0,1,0.0,2731.0_0.0
2732,90.2073987992896,0.043533589022654,0.0,1,0.0,2732.0_0.0
2732,119.69383407713867,28.275091881550047,-8.5,1,0.0,2732.0_0.0
2732,149.1748438419033,56.52694298784436,-17.0,1,0.0,2732.0_0.0
2733,59.6542148343442,108.68664392712894,0.0,1,0.0,2733.0_0.0
2733,42.45239627215072,96.53748717195694,-17.0,1,0.0,2733.0_0.0
2734,76.84349532000861,29.44734170684343,-17.0,1,-1.0,2734.0_0.0
2735,77.61601985697646,0.3747107170363531,0.0,1,0.0,2735.0_0.0
2735,100.94585552254615,17.610140256550178,-8.5,1,0.0,2735.0_0.0
2736,121.60662228029447,35.247166964649935,0.0,1,0.0,2736.0_0.0
2736,90.12686989231364,74.52582194796724,-8.5,1,0.0,2736.0_0.0
2736,58.62523222534702,113.80660228611316,-17.0,1,0.0,2736.0_0.0
2737,58.71178414901386,47.60258008206304,0.0,1,0.0,2737.0_0.0
2737,147.69185448758944,85.79364900691893,-17.0,1,0.0,2737.0_0.0
2738,131.5620713932234,38.18425284771655,0.0,1,0.0,2738.0_0.0
2738,99.81840638603934,82.71029473131412,-8.5,1,0.0,2738.0_0.0
2738,68.03754477864813,127.23848852687156,-17.0,1,0.0,2738.0_0.0
2739,108.43922329181989,105.04297283978,0.0,1,0.0,2739.0_0.0
2739,54.80789691698579,90.82905644695624,-8.5,1,0.0,2739.0_0.0
2739,1.1767228789100117,76.64427444647782,-17.0,1,0.0,2739.0_0.0
2740,130.04506063870997,128.27988291854246,0.0,1,0.0,2740.0_0.0
2740,72.10852539208842,88.52001002888376,-8.5,1,0.0,2740.0_0.0
2740,14.154202703359765,48.77205006506517,-17.0,1,0.0,2740.0_0.0
2741,122.36720851575956,19.984217150223184,0.0,1,0.0,2741.0_0.0
2741,84.76264618804403,48.44080572518181,-8.5,1,0.0,2741.0_0.0
2741,47.16119498923278,76.88702928897484,-17.0,1,0.0,2741.0_0.0
2742,72.14031612885401,90.6616527240834,0.0,1,0.0,2742.0_0.0
2742,69.85737735513781,49.63205839546806,-8.5,1,0.0,2742.0_0.0
2742,67.56992481377372,8.62056123936891,-17.0,1,0.0,2742.0_0.0
2743,13.389058900344136,87.61529662410284,0.0,1,0.0,2743.0_0.0
2743,74.97139444214466,109.6524533004136,-8.5,1,0.0,2743.0_0.0
2743,136.53910695710533,131.69540725486638,-17.0,1,0.0,2743.0_0.0
2744,102.09535763209784,127.2597065507777,0.0,1,0.0,2744.0_0.0
2744,33.70774053999032,12.25313395439694,-17.0,1,0.0,2744.0_0.0
2745,43.37323503380264,79.84979312904024,0.0,1,0.0,2745.0_0.0
2745,58.95960138016513,84.97809247229206,-8.5,1,0.0,2745.0_0.0
2745,74.54767131705371,90.11501671604422,-17.0,1,0.0,2745.0_0.0
2746,50.73585835283127,127.01034594279102,0.0,1,0.0,2746.0_0.0
2746,127.40147115571962,9.871580798528582,-17.0,1,0.0,2746.0_0.0
2747,42.15620835562992,50.19612916668115,0.0,1,0.0,2747.0_0.0
2747,35.00830526605196,54.007884576204624,-8.5,1,0.0,2747.0_0.0
2747,27.843901651322195,57.814931492319886,-17.0,1,0.0,2747.0_0.0
2748,100.88229607336332,30.109450780275427,0.0,1,0.0,2748.0_0.0
2748,95.87213209008016,53.24983652706165,-8.5,1,0.0,2748.0_0.0
2748,90.87360133430325,76.40544617265404,-17.0,1,0.0,2748.0_0.0
2749,35.95882139987099,74.09838508253269,0.0,1,0.0,2749.0_0.0
2749,18.723373522455237,90.35382252889906,-8.5,1,0.0,2749.0_0.0
2749,1.490095374008514,106.6054961196742,-17.0,1,0.0,2749.0_0.0
2750,135.8402635827137,40.50388911837653,0.0,1,0.0,2750.0_0.0
2750,104.2111277847548,47.577324966764046,-8.5,1,0.0,2750.0_0.0
2750,72.5845739580364,54.67090279153105,-17.0,1,0.0,2750.0_0.0
2751,45.561828303140224,148.10124189846147,0.0,1,0.0,2751.0_0.0
2751,65.22400116844061,93.74418820555424,-8.5,1,0.0,2751.0_0.0
2751,84.90109985013646,39.38127614215128,-17.0,1,0.0,2751.0_0.0
2752,41.50872821243341,134.063587765251,0.0,1,0.0,2752.0_0.0
2752,74.6443428646844,131.63271055107205,-8.5,1,0.0,2752.0_0.0
2752,107.77230054808608,129.20911357505636,-17.0,1,0.0,2752.0_0.0
2753,105.8028106127096,107.90452381464092,0.0,1,0.0,2753.0_0.0
2753,121.34521374522544,75.6653632794637,-8.5,1,0.0,2753.0_0.0
2753,136.8740358920073,43.41450010633249,-17.0,1,0.0,2753.0_0.0
2754,29.85369188914657,96.57021226877708,-8.5,1,0.0,2754.0_0.0
2754,34.275931695044655,124.30619022079668,-17.0,1,0.0,2754.0_0.0
2755,45.566958253185945,60.33794734370267,-17.0,1,-1.0,2755.0_0.0
2756,138.86954326818378,142.96253282037694,0.0,1,0.0,2756.0_0.0
2756,118.87533126651915,78.54153787198271,-8.5,1,0.0,2756.0_0.0
2756,98.88892561271643,14.097686640976615,-17.0,1,0.0,2756.0_0.0
2757,41.79826824577507,110.43001639803455,0.0,1,0.0,2757.0_0.0
2757,29.25587593158305,70.80447141935784,-8.5,1,0.0,2757.0_0.0
2759,129.68452297023293,88.823530542208,0.0,1,0.0,2759.0_0.0
2759,109.69693346926148,110.57367475381888,-8.5,1,0.0,2759.0_0.0
2759,89.72235597074106,132.3420977564889,-17.0,1,0.0,2759.0_0.0
2760,24.99646105527938,10.99645031989906,0.0,1,0.0,2760.0_0.0
2760,13.337608718209314,28.59374197181142,-8.5,1,0.0,2760.0_0.0
2760,1.6547618666999804,46.15917046249909,-17.0,1,0.0,2760.0_0.0
2761,27.50342586560226,72.93614301068055,-8.5,1,0.0,2761.0_0.0
2761,26.00802655037537,77.37555965967424,-17.0,1,0.0,2761.0_0.0
2762,133.94308922096445,144.88960074691028,0.0,1,0.0,2762.0_0.0
2762,109.01759794935587,76.49805496633311,-8.5,1,0.0,2762.0_0.0
2762,84.08972884878676,8.108328988173044,-17.0,1,0.0,2762.0_0.0
2763,148.6740440430398,56.24919771594233,0.0,1,0.0,2763.0_0.0
2763,130.19877220082248,52.45501717235945,-8.5,1,0.0,2763.0_0.0
