event,x_pos,y_pos,z_pos,trk_index,trk_nr,event_trk_nr
1270,0.1100146254770879,35.25141670740428,-17.0,2,0.0,1270.0_0.0
1271,102.18562668342555,149.6323034104253,0.0,1,0.0,1271.0_0.0
1271,111.42783671665346,78.09559100256328,-8.5,1,0.0,1271.0_0.0
1271,120.6737236248127,6.579827798546996,-17.0,1,0.0,1271.0_0.0
1271,23.334849438087183,140.2293947844769,0.0,2,-1.0,1271.0_-1.0
1271,147.46617024900056,62.93092678245816,-17.0,2,-1.0,1271.0_-1.0
1272,50.87637755378598,127.16418513490594,-8.5,1,-1.0,1272.0_-1.0
1272,50.68753347952601,1.5833902739866184,0.0,2,0.0,1272.0_0.0
1272,64.43175762615243,60.216272051106216,-8.5,2,0.0,1272.0_0.0
1272,78.16334786241616,118.82071775018912,-17.0,2,0.0,1272.0_0.0
1273,116.16259956800124,87.74453529541569,0.0,1,-1.0,1273.0_-1.0
1273,58.54482251037693,78.82289525507952,-8.5,1,-1.0,1273.0_-1.0
1273,73.44727615753263,145.35745661500135,0.0,2,0.0,1273.0_0.0
1273,90.89069458327164,108.3061223543139,-8.5,2,0.0,1273.0_0.0
1273,108.3294662135395,71.24166697733857,-17.0,2,0.0,1273.0_0.0
1274,62.538573926190885,90.61587808601328,0.0,1,-1.0,1274.0_-1.0
1274,103.39242587691628,80.0838614672589,-8.5,1,-1.0,1274.0_-1.0
1274,143.23215436074764,59.30477387437669,0.0,2,0.0,1274.0_0.0
1274,72.72240438491207,55.09198067741507,-8.5,2,0.0,1274.0_0.0
1274,2.210637197152278,50.89394566198317,-17.0,2,0.0,1274.0_0.0
1275,79.75322790581696,75.93265117878315,0.0,1,0.0,1275.0_0.0
1275,111.76285809378795,74.58916560702393,-8.5,1,0.0,1275.0_0.0
1275,143.78334894517604,73.26023032875977,-17.0,1,0.0,1275.0_0.0
1276,83.97743470334099,46.146139240311705,0.0,1,1.0,1276.0_1.0
1276,89.59359775737812,53.41689807634003,-8.5,1,1.0,1276.0_1.0
1276,95.21694000566262,60.683501128667885,-17.0,1,1.0,1276.0_1.0
1276,44.31383861998325,129.45759760652857,0.0,2,0.0,1276.0_0.0
1276,84.42670220858773,130.06054990467106,-8.5,2,0.0,1276.0_0.0
1276,124.54818395164811,130.65737257331145,-17.0,2,0.0,1276.0_0.0
1277,3.0870202041066697,61.392714187832,0.0,2,0.0,1277.0_0.0
1277,17.0959839320108,74.46792654204309,-8.5,2,0.0,1277.0_0.0
1277,31.104895735071786,87.5450769029691,-17.0,2,0.0,1277.0_0.0
1278,72.40179094432443,113.9421552090971,-17.0,1,-1.0,1278.0_-1.0
1278,63.34382449770543,90.16864955384077,0.0,2,0.0,1278.0_0.0
1278,39.40745815188168,105.95421482497537,-8.5,2,0.0,1278.0_0.0
1278,15.49095744596794,121.73760932695048,-17.0,2,0.0,1278.0_0.0
1279,74.43132220158259,84.59846044074716,-8.5,1,-1.0,1279.0_-1.0
1279,58.96777222739791,72.47294419562392,0.0,2,0.0,1279.0_0.0
1279,52.31082716679794,79.91661443767491,-8.5,2,0.0,1279.0_0.0
1279,45.64678633402646,87.38451595974253,-17.0,2,0.0,1279.0_0.0
1280,111.7558631551594,80.1284504429102,0.0,1,-1.0,1280.0_-1.0
1280,87.2220316582325,23.95774891490329,-17.0,1,-1.0,1280.0_-1.0
1280,108.94095467727816,105.9245036563056,0.0,2,0.0,1280.0_0.0
1280,96.46141238129148,99.26380695954134,-8.5,2,0.0,1280.0_0.0
1280,84.00346216415852,92.6071913554999,-17.0,2,0.0,1280.0_0.0
1281,25.81453423487398,72.43945289635832,0.0,1,-1.0,1281.0_-1.0
1281,20.75062206706324,105.68873690833708,-8.5,1,-1.0,1281.0_-1.0
1281,120.05462790282296,113.7579688240848,0.0,2,0.0,1281.0_0.0
1281,60.757268256325446,86.48402748686819,-8.5,2,0.0,1281.0_0.0
1281,1.457846514152956,59.18618659085911,-17.0,2,0.0,1281.0_0.0
1282,124.25223774449216,84.67309499135067,-8.5,1,-1.0,1282.0_-1.0
1282,138.05992379927417,70.80121661080058,-17.0,1,-1.0,1282.0_-1.0
1282,126.08759164850946,43.39093313105564,0.0,2,0.0,1282.0_0.0
1282,117.59226616767452,87.62573752262304,-8.5,2,0.0,1282.0_0.0
1282,109.10680279750294,131.87147239733645,-17.0,2,0.0,1282.0_0.0
1283,95.22900637888388,72.21005998126212,0.0,1,-1.0,1283.0_-1.0
1283,96.2835382894347,105.4874333945667,-8.5,1,-1.0,1283.0_-1.0
1283,103.84340175115824,123.5557643294956,0.0,2,0.0,1283.0_0.0
1283,114.27694523416324,123.17141202010438,-8.5,2,0.0,1283.0_0.0
1284,128.89764283243196,78.66503687587839,-8.5,1,-1.0,1284.0_-1.0
1284,131.24925222955503,21.158505310126632,-17.0,1,-1.0,1284.0_-1.0
1284,87.1253971254254,86.61198634356201,0.0,2,0.0,1284.0_0.0
1284,100.59436178407287,55.80873193964945,-8.5,2,0.0,1284.0_0.0
1284,114.06036235553684,25.000919888796705,-17.0,2,0.0,1284.0_0.0
1285,98.42468446125037,112.41250593908669,0.0,1,0.0,1285.0_0.0
1285,110.43494215619036,81.08047450532905,-8.5,1,0.0,1285.0_0.0
1285,122.45388686477337,49.78497853062954,-17.0,1,0.0,1285.0_0.0
1285,93.90491158629808,86.10664059131872,0.0,2,1.0,1285.0_1.0
1285,78.9054376496686,60.74687854324742,-8.5,2,1.0,1285.0_1.0
1285,63.90952188898473,35.38699315628746,-17.0,2,1.0,1285.0_1.0
1286,8.988850071881833,27.26008860174502,0.0,1,0.0,1286.0_0.0
1286,56.064438632555685,60.12060710466602,-8.5,1,0.0,1286.0_0.0
1286,103.15859026884556,92.96987294672785,-17.0,1,0.0,1286.0_0.0
1286,75.24572262485405,125.80629468896905,-8.5,2,-1.0,1286.0_-1.0
1286,127.92975292723892,116.38101542463932,-17.0,2,-1.0,1286.0_-1.0
1287,73.31765261949015,82.46501060725315,0.0,1,0.0,1287.0_0.0
1287,59.47800751846578,92.21580146580496,-8.5,1,0.0,1287.0_0.0
1287,58.61891187169955,76.56920348549619,0.0,2,1.0,1287.0_1.0
1287,50.11494182066303,52.86431078114239,-8.5,2,1.0,1287.0_1.0
1287,41.60354049232586,29.144719444173848,-17.0,2,1.0,1287.0_1.0
1288,129.14871888438867,60.17180778318728,0.0,1,0.0,1288.0_0.0
1288,142.49726475175126,149.14296825056627,-17.0,1,-1.0,1288.0_-1.0
1288,111.32354799874469,141.1076535372913,-17.0,2,0.0,1288.0_0.0
1289,30.99639190426335,124.88294473041606,0.0,1,0.0,1289.0_0.0
1289,58.66428227924456,134.07223389764803,-8.5,1,0.0,1289.0_0.0
1289,129.1285412775568,118.19245742902092,0.0,2,-1.0,1289.0_-1.0
1289,83.9673759292184,127.28507367629145,-8.5,2,-1.0,1289.0_-1.0
1290,137.2669342879739,120.20978553273711,0.0,1,0.0,1290.0_0.0
1290,142.22496956460654,85.24579902962465,-8.5,1,0.0,1290.0_0.0
1290,147.197681905515,50.28072794771125,-17.0,1,0.0,1290.0_0.0
1290,34.84856339861041,11.486820407695363,0.0,2,1.0,1290.0_1.0
1290,75.13841271891577,58.41398657439806,-8.5,2,1.0,1290.0_1.0
1290,115.4481319398004,105.3294701424658,-17.0,2,1.0,1290.0_1.0
1291,79.34166664532606,25.975344780476355,-8.5,1,0.0,1291.0_0.0
1291,128.2510419727749,37.20764212362431,-17.0,1,0.0,1291.0_0.0
1292,65.6299630239952,141.7358931597502,0.0,1,-1.0,1292.0_-1.0
1292,141.69637491309513,108.36831445250674,0.0,2,0.0,1292.0_0.0
1292,132.67591391226162,63.96904880675207,-8.5,2,0.0,1292.0_0.0
1292,123.656736053482,19.562163845687788,-17.0,2,0.0,1292.0_0.0
1293,145.61527550534095,122.31941647339146,0.0,1,0.0,1293.0_0.0
1293,78.9618417778695,72.82147825234168,-8.5,1,0.0,1293.0_0.0
1293,12.311363763889958,23.327948551496902,-17.0,1,0.0,1293.0_0.0
1293,56.96537110924615,52.64146511262934,0.0,2,1.0,1293.0_1.0
1293,73.10538657334588,72.72274454191573,-8.5,2,1.0,1293.0_1.0
1293,89.2550318710633,92.8130091298895,-17.0,2,1.0,1293.0_1.0
1294,88.54087075272142,96.25782445545474,0.0,1,0.0,1294.0_0.0
1294,106.78289129762769,114.2902070463541,-8.5,1,1.0,1294.0_1.0
1294,125.03114044466643,132.32409892292858,-17.0,1,-1.0,1294.0_-1.0
1294,81.54331249072919,96.70860635781663,-8.5,2,0.0,1294.0_0.0
1294,143.06995949772647,123.82723064078334,-17.0,2,1.0,1294.0_1.0
1295,100.094715547501,113.7582728538108,0.0,1,0.0,1295.0_0.0
1295,118.2803874418388,88.16530257430587,-8.5,1,0.0,1295.0_0.0
1295,136.4834006345323,62.62079797662031,-17.0,1,0.0,1295.0_0.0
1295,128.5727878145121,147.27212279677056,-17.0,2,-1.0,1295.0_-1.0
1296,61.31292611331312,39.06024999179813,-8.5,1,-1.0,1296.0_-1.0
1296,39.108017695287,11.924794090727648,-17.0,1,-1.0,1296.0_-1.0
1296,21.862732613445917,3.0597075362157566,0.0,2,0.0,1296.0_0.0
1296,22.783198106969465,41.55231306608584,-8.5,2,0.0,1296.0_0.0
1296,23.698666159596108,80.05293234832791,-17.0,2,0.0,1296.0_0.0
1297,61.149405273755406,77.84299115838387,0.0,1,0.0,1297.0_0.0
1297,71.73602569872229,39.24501244075927,-8.5,1,1.0,1297.0_1.0
1297,82.3262062661569,0.6619775364892972,-17.0,1,-1.0,1297.0_-1.0
1297,94.07147868409189,55.91935068237776,0.0,2,1.0,1297.0_1.0
1297,72.43858344989792,78.86166041264627,-8.5,2,0.0,1297.0_0.0
1298,109.43413781642744,93.00106697688815,0.0,1,0.0,1298.0_0.0
1298,66.670455559446,118.73922880676685,-8.5,1,0.0,1298.0_0.0
1298,23.927132851738744,144.47588851505856,-17.0,1,0.0,1298.0_0.0
1298,127.8501161014454,46.14569734045435,0.0,2,1.0,1298.0_1.0
1298,101.81136227740184,42.66749091589314,-8.5,2,1.0,1298.0_1.0
1298,75.77868871056289,39.19737275032909,-17.0,2,1.0,1298.0_1.0
1299,9.522449129277629,55.490329423556965,-17.0,1,-1.0,1299.0_-1.0
1299,92.21557683855004,16.165470944734814,0.0,2,0.0,1299.0_0.0
1299,105.1931716918736,72.74946552835104,-8.5,2,0.0,1299.0_0.0
1299,118.18254357483994,129.31419317856725,-17.0,2,0.0,1299.0_0.0
1300,72.83991529012943,47.68714060139798,-8.5,1,-1.0,1300.0_-1.0
1300,52.93547777212073,28.032337860307504,-17.0,1,0.0,1300.0_0.0
1300,19.529338197583577,27.12287872816674,0.0,2,0.0,1300.0_0.0
1300,114.4631080637628,38.95424038049555,-17.0,2,-1.0,1300.0_-1.0
1301,51.78797481703536,16.147780119558917,0.0,1,1.0,1301.0_1.0
1301,77.34758188323096,61.55988353295247,-8.5,1,1.0,1301.0_1.0
1301,102.90226909291448,106.98867892691844,-17.0,1,1.0,1301.0_1.0
1301,23.943599336133214,12.958499320927857,0.0,2,0.0,1301.0_0.0
1301,24.149716533672684,28.22461711914102,-8.5,2,0.0,1301.0_0.0
1301,24.3485397016542,43.485395399304,-17.0,2,0.0,1301.0_0.0
1302,51.92498405611797,62.09654461761507,0.0,1,0.0,1302.0_0.0
1302,44.94688256415028,84.78223140691107,-8.5,1,0.0,1302.0_0.0
1302,37.99105183023748,107.4709574474514,-17.0,1,0.0,1302.0_0.0
1302,82.08892398959617,95.0969518929192,-8.5,2,-1.0,1302.0_-1.0
1302,92.44885464865148,53.43266335977428,-17.0,2,-1.0,1302.0_-1.0
1303,41.75955374478937,71.57891491520381,0.0,1,0.0,1303.0_0.0
1303,51.149641029858806,91.7214793428817,-8.5,1,0.0,1303.0_0.0
1303,60.54622440864182,111.86015684415092,-17.0,1,0.0,1303.0_0.0
1303,79.22237254734404,113.48458903244776,0.0,2,-1.0,1303.0_-1.0
1303,71.89070242000604,107.82778078443091,-8.5,2,-1.0,1303.0_-1.0
1304,109.94578725882346,121.32673305113089,0.0,1,0.0,1304.0_0.0
1304,107.64891981724269,123.57305060812318,-8.5,1,0.0,1304.0_0.0
1304,105.3400963792234,125.8410948759659,-17.0,1,0.0,1304.0_0.0
1304,59.08362619381668,41.09554169598587,-8.5,2,-1.0,1304.0_-1.0
1304,111.55431002366208,47.71430384998212,-17.0,2,-1.0,1304.0_-1.0
1305,20.426876581217492,97.10419335875568,0.0,1,0.0,1305.0_0.0
1305,53.901519535662246,61.38792739167578,-8.5,1,0.0,1305.0_0.0
1305,87.38378108388991,25.65272216197229,-17.0,1,0.0,1305.0_0.0
1305,63.9001793419673,119.31314483986232,0.0,2,1.0,1305.0_1.0
1305,86.91629388184947,107.23353734269187,-8.5,2,1.0,1305.0_1.0
1305,109.91195501925336,95.14951094166396,-17.0,2,1.0,1305.0_1.0
1306,149.62120372668244,145.98042882859264,0.0,1,-1.0,1306.0_-1.0
1306,50.80739427486357,110.37088533171932,0.0,2,0.0,1306.0_0.0
1306,68.91271668709223,96.74944064282936,-8.5,2,0.0,1306.0_0.0
1306,87.02516151985901,83.13061852447692,-17.0,2,0.0,1306.0_0.0
1307,145.86667140938923,37.87658739682856,0.0,1,0.0,1307.0_0.0
1307,146.47155203885077,48.67459497837079,-8.5,1,0.0,1307.0_0.0
1307,147.08440266547242,59.49771268669927,-17.0,1,0.0,1307.0_0.0
1307,64.30543615093336,96.45315178522848,-8.5,2,-1.0,1307.0_-1.0
1308,106.09373633076024,106.89258223214708,0.0,1,1.0,1308.0_1.0
1308,88.0909013341042,59.51463467065016,-8.5,1,1.0,1308.0_1.0
1308,70.10200183422094,12.118058681633071,-17.0,1,1.0,1308.0_1.0
1308,112.04165979366208,82.17298971315205,0.0,2,0.0,1308.0_0.0
1308,129.2815138224223,78.55531330418687,-8.5,2,0.0,1308.0_0.0
1308,146.51665790961195,74.93106343897217,-17.0,2,0.0,1308.0_0.0
1309,62.137981646724974,84.94110375076106,0.0,1,0.0,1309.0_0.0
1309,60.88451864298129,80.8512491886172,-8.5,1,0.0,1309.0_0.0
1309,59.63882684915448,76.76659667929194,-17.0,1,0.0,1309.0_0.0
1309,125.28685302769551,18.52705775729117,0.0,2,-1.0,1309.0_-1.0
1309,111.42409845173604,59.79584901065343,-8.5,2,-1.0,1309.0_-1.0
1310,148.02698236114747,99.62365238874568,0.0,1,-1.0,1310.0_-1.0
1310,24.61237365516308,37.75703599968362,0.0,2,0.0,1310.0_0.0
1310,49.75444488051353,90.05952168763761,-8.5,2,0.0,1310.0_0.0
1310,74.89955375701254,142.35527474345696,-17.0,2,0.0,1310.0_0.0
1311,80.0527982794499,48.99529172844173,-17.0,1,-1.0,1311.0_-1.0
1311,115.8202516921534,58.55878224087911,0.0,2,0.0,1311.0_0.0
1311,129.9161981712889,140.34500904392274,-17.0,2,0.0,1311.0_0.0
1312,115.0536773846495,70.32673721878136,0.0,1,-1.0,1312.0_-1.0
1312,110.47799693691854,109.81537169489089,-8.5,1,-1.0,1312.0_-1.0
1312,20.974175660928243,71.54568355166082,0.0,2,0.0,1312.0_0.0
1312,67.81544724553383,41.64104107871745,-8.5,2,0.0,1312.0_0.0
1312,114.64873275494357,11.723204950672985,-17.0,2,0.0,1312.0_0.0
1313,131.0224786497108,73.96070590971443,0.0,1,0.0,1313.0_0.0
1313,134.69403951024577,40.24010643772775,-8.5,1,0.0,1313.0_0.0
1313,138.34902857047948,6.504859221134877,-17.0,1,0.0,1313.0_0.0
1313,58.89954295473237,143.2144948554749,0.0,2,1.0,1313.0_1.0
1313,35.23058346786846,124.9453424306299,-8.5,2,1.0,1313.0_1.0
1313,11.562483431169374,106.68571001915326,-17.0,2,1.0,1313.0_1.0
1314,128.87237879537477,128.7585978589593,0.0,1,-1.0,1314.0_-1.0
1314,64.80196509623956,80.9877439071973,-8.5,1,0.0,1314.0_0.0
1314,94.60673922112876,0.1773584459812144,0.0,2,0.0,1314.0_0.0
1314,109.32304508602952,51.85502366831025,-8.5,2,-1.0,1314.0_-1.0
1315,145.55592126805627,82.33506052270185,0.0,1,-1.0,1315.0_-1.0
1315,95.14517900182118,80.9477022716884,-8.5,1,0.0,1315.0_0.0
1315,44.73675373934809,79.57642396299048,-17.0,1,1.0,1315.0_1.0
1315,46.6659769828052,8.944440431151323,0.0,2,1.0,1315.0_1.0
1315,98.34624548782216,125.8860390364582,-17.0,2,0.0,1315.0_0.0
1316,145.92127506623513,52.65751296825059,0.0,1,0.0,1316.0_0.0
1316,139.6970654784173,63.24146106575272,-8.5,1,0.0,1316.0_0.0
1316,133.45575776010767,73.8191354138249,-17.0,1,0.0,1316.0_0.0
1316,128.76794496737514,111.1460448018393,0.0,2,-1.0,1316.0_-1.0
1316,77.67700346362832,98.59993143179332,-17.0,2,-1.0,1316.0_-1.0
1317,146.9638108785977,57.76921185796245,0.0,1,0.0,1317.0_0.0
1317,131.72043707614546,57.39259109173322,-8.5,1,0.0,1317.0_0.0
1317,116.45997181029225,57.01439239145122,-17.0,1,0.0,1317.0_0.0
1317,118.016783376353,52.88837659390726,0.0,2,-1.0,1317.0_-1.0
1317,108.08003347306388,77.9510484471944,-8.5,2,-1.0,1317.0_-1.0
1318,114.8574003993039,11.110875582711117,0.0,1,0.0,1318.0_0.0
1318,82.73177240515797,73.44075583785458,-8.5,1,-1.0,1318.0_-1.0
1318,86.57513106738023,57.77739049015173,-8.5,2,-1.0,1318.0_-1.0
1318,46.64201094667096,15.12038996786807,-17.0,2,0.0,1318.0_0.0
1319,14.867937928841588,120.669014100441,0.0,1,0.0,1319.0_0.0
1319,50.864459860728985,72.13120270482926,-8.5,1,0.0,1319.0_0.0
1319,86.85344085466488,23.58981688631957,-17.0,1,0.0,1319.0_0.0
1319,75.11697286123294,16.667702118887878,0.0,2,1.0,1319.0_1.0
1319,86.34615742174205,18.96230724361013,-8.5,2,1.0,1319.0_1.0
1319,97.56029976719714,21.264447947935007,-17.0,2,1.0,1319.0_1.0
1320,86.06794241659634,35.062088410495335,0.0,1,0.0,1320.0_0.0
1320,111.74708051973748,38.356701151144975,-8.5,1,0.0,1320.0_0.0
1320,137.4134290384318,41.67819340243828,-17.0,1,0.0,1320.0_0.0
1320,128.37345224853922,116.12808240548482,0.0,2,1.0,1320.0_1.0
1320,106.06805209257048,95.1175537254585,-8.5,2,1.0,1320.0_1.0
1320,83.74556824733618,74.0906104177512,-17.0,2,1.0,1320.0_1.0
1321,86.5586717258,63.80710605942288,0.0,1,0.0,1321.0_0.0
1321,46.69570235108089,65.05737698770406,-8.5,1,0.0,1321.0_0.0
1321,4.502524284577508,48.4904578659612,0.0,2,1.0,1321.0_1.0
1321,27.501516150784123,27.659958568883265,-8.5,2,1.0,1321.0_1.0
1321,50.51994080322967,6.837800263186803,-17.0,2,1.0,1321.0_1.0
1322,84.77286779227425,111.36358221507288,0.0,1,-1.0,1322.0_-1.0
1322,54.53415940151593,105.06202948645264,-8.5,1,0.0,1322.0_0.0
1322,101.16950467477204,63.07490918576941,-8.5,2,-1.0,1322.0_-1.0
1322,139.33047099795238,94.06464549406012,-17.0,2,0.0,1322.0_0.0
1323,64.04877797539632,14.108991402447918,0.0,1,0.0,1323.0_0.0
1323,32.064931642886314,54.97764716787652,-8.5,1,0.0,1323.0_0.0
1323,0.0740224892268209,95.84273538413986,-17.0,1,0.0,1323.0_0.0
1323,34.7737554001555,20.110776218462785,-17.0,2,-1.0,1323.0_-1.0
1324,17.045970806929002,73.0820090658679,0.0,1,-1.0,1324.0_-1.0
1324,112.74150749165156,89.0886688056273,0.0,2,0.0,1324.0_0.0
1324,82.05661768023631,92.09907627838908,-8.5,2,0.0,1324.0_0.0
1325,96.29369900924608,91.01411471518068,-8.5,1,1.0,1325.0_1.0
1325,130.11140275397008,46.10331879167276,-17.0,1,1.0,1325.0_1.0
1325,99.0699967214249,148.3007417178705,0.0,2,0.0,1325.0_0.0
1325,123.2486267736167,74.98561018580007,-8.5,2,0.0,1325.0_0.0
1325,147.4361021356549,1.675400911992794,-17.0,2,-1.0,1325.0_-1.0
1326,72.55322869619121,75.31422386493742,-8.5,1,-1.0,1326.0_-1.0
1326,21.24098728420617,13.316242154226716,-17.0,1,0.0,1326.0_0.0
1326,31.00623681267618,120.07287478252518,0.0,2,0.0,1326.0_0.0
1326,80.57682556784984,80.41291294962764,-17.0,2,-1.0,1326.0_-1.0
1327,18.708354224345182,49.879887780858574,0.0,1,0.0,1327.0_0.0
1327,100.66458666304942,80.65853003032933,-17.0,1,1.0,1327.0_1.0
1327,148.74822077524095,13.418830921660188,0.0,2,-1.0,1327.0_-1.0
1327,84.59122526895999,27.574255183175705,-8.5,2,1.0,1327.0_1.0
1327,20.42807082801736,41.73112392645238,-17.0,2,0.0,1327.0_0.0
1328,61.88220643387512,115.0539538670755,-8.5,1,1.0,1328.0_1.0
1328,87.01283191602,82.9451895202508,-17.0,1,0.0,1328.0_0.0
1328,58.04780404162509,39.80102371015458,0.0,2,-1.0,1328.0_-1.0
1328,75.60874095974476,79.41599920479325,-8.5,2,0.0,1328.0_0.0
1328,93.17141089511532,119.03112661921796,-17.0,2,1.0,1328.0_1.0
1329,9.89990429016655,80.88337826304964,0.0,1,0.0,1329.0_0.0
1329,18.126213262275503,59.74466010612262,-8.5,1,0.0,1329.0_0.0
1329,26.3619337890855,38.62602267969788,-17.0,1,0.0,1329.0_0.0
1329,142.30377526447054,42.35690273680122,0.0,2,-1.0,1329.0_-1.0
1329,63.15611476177668,57.57376076182857,-17.0,2,-1.0,1329.0_-1.0
1330,106.8040095767943,51.69893959165885,0.0,1,0.0,1330.0_0.0
1330,69.39724383796855,43.02653420509613,-8.5,1,1.0,1330.0_1.0
1330,31.35439162345367,86.33167504922378,0.0,2,1.0,1330.0_1.0
1330,73.659367220239,110.13459736824971,-8.5,2,-1.0,1330.0_-1.0
1330,115.9681802446763,133.9552608626177,-17.0,2,0.0,1330.0_0.0
1331,70.36184363848186,121.2739436345589,0.0,1,0.0,1331.0_0.0
1331,101.25878247285516,92.72910227431258,-8.5,1,0.0,1331.0_0.0
1331,132.16874737197725,64.20078474751324,-17.0,1,0.0,1331.0_0.0
1331,37.52464701119143,64.82113467657746,0.0,2,1.0,1331.0_1.0
1331,65.01662529488097,71.97478408773398,-8.5,2,1.0,1331.0_1.0
1331,92.51006691856053,79.11910896372208,-17.0,2,1.0,1331.0_1.0
1332,61.89445656341779,99.064786743488,-8.5,2,0.0,1332.0_0.0
1332,56.01270710928674,148.9994500001976,-17.0,2,0.0,1332.0_0.0
1333,71.47053499592286,142.8955209865726,0.0,1,0.0,1333.0_0.0
1333,72.2350273920883,78.3531020077607,-8.5,1,1.0,1333.0_1.0
1333,72.99154866597938,13.81914406182531,-17.0,1,-1.0,1333.0_-1.0
1333,100.04267932742576,53.67176612529966,0.0,2,1.0,1333.0_1.0
1333,87.82831684533649,148.55046775359773,-17.0,2,0.0,1333.0_0.0
1334,82.31376403120485,131.2365373059667,0.0,1,1.0,1334.0_1.0
1334,77.57730454417482,88.51099212830607,-8.5,1,1.0,1334.0_1.0
1334,72.85688880604869,45.77741023636012,-17.0,1,1.0,1334.0_1.0
1334,147.86490857340766,80.51860187156969,0.0,2,0.0,1334.0_0.0
1334,134.63788070465543,88.14785649005191,-8.5,2,0.0,1334.0_0.0
1334,121.4094555526024,95.7682174811939,-17.0,2,0.0,1334.0_0.0
1335,141.40483017720751,109.64528731843023,0.0,1,1.0,1335.0_1.0
1335,95.80206414217528,122.0576835268452,-8.5,1,1.0,1335.0_1.0
1335,50.189118749962965,134.44787499378893,-17.0,1,1.0,1335.0_1.0
1335,63.28051411780103,79.52402134407927,0.0,2,0.0,1335.0_0.0
1335,66.70123391674313,60.50405701003899,-8.5,2,0.0,1335.0_0.0
1335,70.13782384334306,41.47240401511547,-17.0,2,0.0,1335.0_0.0
1336,142.03745410057604,18.678501797832677,0.0,2,0.0,1336.0_0.0
1336,115.6451419557884,64.50912551869578,-8.5,2,0.0,1336.0_0.0
1336,89.25880690487188,110.31276059240824,-17.0,2,0.0,1336.0_0.0
1337,83.26129207600479,63.34766337381768,0.0,1,0.0,1337.0_0.0
1337,48.939232511293085,87.2162126677573,-8.5,1,0.0,1337.0_0.0
1337,14.637086189193774,111.07626744428042,-17.0,1,0.0,1337.0_0.0
1337,23.87168395072113,41.855317463135336,0.0,2,1.0,1337.0_1.0
1337,41.73044068315674,93.05522746277347,-8.5,2,1.0,1337.0_1.0
1337,59.59481828501818,144.2712820795934,-17.0,2,1.0,1337.0_1.0
1338,5.837796649019913,94.42714218102016,0.0,1,0.0,1338.0_0.0
1338,68.0702920866285,74.92463712218475,-8.5,1,0.0,1338.0_0.0
1338,130.29416219673212,55.445808480444576,-17.0,1,0.0,1338.0_0.0
1338,136.22905569450845,78.23099829513916,0.0,2,-1.0,1338.0_-1.0
1339,101.435487457382,1.3069538102557583,0.0,1,0.0,1339.0_0.0
1339,76.76598216741523,23.17216113215455,-8.5,1,0.0,1339.0_0.0
1339,52.10781547019712,45.040743512907625,-17.0,1,0.0,1339.0_0.0
1339,138.84120484296457,89.8554408462263,-8.5,2,-1.0,1339.0_-1.0
1339,131.4725883959812,48.49283056905326,-17.0,2,-1.0,1339.0_-1.0
1340,138.08874445435526,145.16550837098342,0.0,1,0.0,1340.0_0.0
1340,137.98273920566342,133.38064968035,-8.5,1,0.0,1340.0_0.0
1340,137.87817141835987,121.61951783852555,-17.0,1,0.0,1340.0_0.0
1340,26.48955785046368,142.65229989612675,0.0,2,1.0,1340.0_1.0
1340,25.98497259572955,72.2467657758579,-8.5,2,1.0,1340.0_1.0
1340,25.48744442153693,1.8625879813249733,-17.0,2,1.0,1340.0_1.0
1341,34.80123389002799,43.7056698892273,0.0,1,1.0,1341.0_1.0
1341,44.28770190432667,42.110938838856455,-8.5,1,1.0,1341.0_1.0
1341,53.77205451709312,40.518134895769,-17.0,1,1.0,1341.0_1.0
1341,2.976789024920135,142.99267429852097,0.0,2,0.0,1341.0_0.0
1341,64.37589837898,126.56600189575757,-8.5,2,0.0,1341.0_0.0
1341,125.79672154349456,110.16419438152886,-17.0,2,0.0,1341.0_0.0
1342,116.79167496103328,118.21062914126614,0.0,1,-1.0,1342.0_-1.0
1342,109.29053593824322,89.16337174198817,-17.0,1,0.0,1342.0_0.0
1342,84.22453250962283,149.00090141474467,0.0,2,0.0,1342.0_0.0
1342,64.12265736632509,91.04960366573562,-8.5,2,-1.0,1342.0_-1.0
1343,137.06023248018508,6.88130144219446,0.0,1,0.0,1343.0_0.0
1343,105.73052944614987,62.97148599735663,-8.5,1,0.0,1343.0_0.0
1343,74.39191887476919,119.06865741838266,-17.0,1,0.0,1343.0_0.0
1343,90.32417291667852,14.910425562104033,0.0,2,-1.0,1343.0_-1.0
1343,12.84316957596928,117.07224631522276,-17.0,2,-1.0,1343.0_-1.0
1344,59.64506391181808,99.09131852725886,0.0,1,0.0,1344.0_0.0
1344,61.13944398507685,58.82147782009302,-8.5,1,0.0,1344.0_0.0
1344,62.633877667702,18.556821344494967,-17.0,1,0.0,1344.0_0.0
1344,95.94747957475066,47.55571032588583,0.0,2,1.0,1344.0_1.0
1344,82.54285451390142,85.01441786787025,-8.5,2,1.0,1344.0_1.0
1344,69.11647933006937,122.45018053741724,-17.0,2,1.0,1344.0_1.0
1345,25.168161908459428,45.42736352024812,0.0,1,1.0,1345.0_1.0
1345,137.65477378460184,86.99126026465585,-17.0,1,0.0,1345.0_0.0
1345,134.9665646748237,133.94592414157896,0.0,2,0.0,1345.0_0.0
1345,110.4636212726027,130.43766578587602,-8.5,2,-1.0,1345.0_-1.0
1345,85.93425603952943,126.9153774784024,-17.0,2,1.0,1345.0_1.0
